"id","word","syllables"
"10224","bestir",2
"10225","bestirred",2
"10226","bestirring",3
"10227","bestirs",2
"10228","bestow",2
"10229","bestowal",3
"10230","bestowals",3
"10231","bestowed",2
"10232","bestowing",3
"10233","bestows",2
"10234","bestrew",2
"10235","bestrewed",2
"10236","bestrewing",3
"10237","bestrewn",2
"10238","bestrews",2
"10239","bestrid",2
"10240","bestridden",3
"10241","bestride",2
"10242","bestrides",3
"10243","bestriding",3
"10244","bestrode",2
"10245","bestrow",2
"10246","bestrowed",2
"10247","bestrowing",3
"10248","bestrown",2
"10249","bestrows",2
"10250","bests",1
"10251","bestud",2
"10252","bestudded",3
"10253","bestudding",3
"10254","bestuds",2
"10255","beswarm",2
"10256","beswarmed",2
"10257","beswarming",3
"10258","beswarms",2
"10259","bet",1
"10260","beta",2
"10261","betaine",3
"10262","betaines",3
"10263","betake",2
"10264","betaken",3
"10265","betakes",2
"10266","betaking",3
"10267","betas",2
"10268","betatron",3
"10269","betatrons",3
"10270","betatter",3
"10271","betattered",3
"10272","betattering",4
"10273","betatters",3
"10274","betaxed",2
"10275","betel",2
"10276","betelnut",3
"10277","betelnuts",3
"10278","betels",2
"10279","beth",1
"10280","bethanie",3
"10281","bethank",2
"10282","bethanked",2
"10283","bethanking",3
"10284","bethanks",2
"10285","bethann",2
"10286","bethanne",3
"10287","bethany",3
"10288","bethel",2
"10289","bethels",2
"10290","bethena",3
"10291","bethina",3
"10292","bethink",2
"10293","bethinking",3
"10294","bethinks",2
"10295","bethorn",2
"10296","bethorned",2
"10297","bethorning",3
"10298","bethorns",2
"10299","bethought",2
"10300","beths",1
"10301","bethump",2
"10302","bethumped",2
"10303","bethumping",3
"10304","bethumps",2
"10305","betide",2
"10306","betided",3
"10307","betides",2
"10308","betiding",3
"10309","betime",2
"10310","betimes",2
"10311","betise",2
"10312","betises",3
"10313","betoken",3
"10314","betokened",3
"10315","betokening",4
"10316","betokens",3
"10317","beton",2
"10318","betonies",3
"10319","betons",2
"10320","betony",3
"10321","betook",2
"10322","betray",2
"10323","betrayal",3
"10324","betrayals",3
"10325","betrayed",2
"10326","betrayer",3
"10327","betrayers",3
"10328","betraying",3
"10329","betrays",2
"10330","betroth",2
"10331","betrothal",3
"10332","betrothals",3
"10333","betrothed",2
"10334","betrotheds",2
"10335","betrothing",3
"10336","betroths",2
"10337","bets",1
"10338","betsey",2
"10339","betsy",2
"10340","betta",2
"10341","bettas",2
"10342","bette",2
"10343","bette-ann",3
"10344","betteann",2
"10345","betteanne",3
"10346","betted",2
"10347","better",2
"10348","bettered",2
"10349","bettering",3
"10350","betterment",3
"10351","betterments",3
"10352","betters",2
"10353","betti",2
"10354","bettie",2
"10355","bettina",3
"10356","bettine",2
"10357","betting",2
"10358","bettor",2
"10359","bettors",2
"10360","betty",2
"10361","bettyann",2
"10362","bettye",2
"10363","between",2
"10364","betwixt",2
"10365","beula",2
"10366","beulah",2
"10367","beuncled",2
"10368","bev",1
"10369","bevatron",3
"10370","bevatrons",3
"10371","bevel",2
"10372","beveled",2
"10373","beveler",3
"10374","bevelers",3
"10375","beveling",3
"10376","bevelled",2
"10377","beveller",3
"10378","bevellers",3
"10379","bevelling",3
"10380","bevels",2
"10381","beverage",3
"10382","beverages",3
"10383","beverie",3
"10384","beverlee",3
"10385","beverley",3
"10386","beverlie",3
"10387","beverly",3
"10388","bevies",2
"10389","bevomit",3
"10390","bevomited",4
"10391","bevomiting",4
"10392","bevomits",3
"10393","bevor",2
"10394","bevors",2
"10395","bevvy",2
"10396","bevy",2
"10397","bewail",2
"10398","bewailed",2
"10399","bewailer",3
"10400","bewailers",3
"10401","bewailing",3
"10402","bewails",2
"10403","beware",2
"10404","bewared",2
"10405","bewares",2
"10406","bewaring",3
"10407","bewearied",2
"10408","bewearies",3
"10409","beweary",3
"10410","bewearying",4
"10411","beweep",2
"10412","beweeping",3
"10413","beweeps",2
"10414","bewept",2
"10415","bewig",2
"10416","bewigged",2
"10417","bewigging",3
"10418","bewigs",2
"10419","bewilder",3
"10420","bewildered",3
"10421","bewildering",4
"10422","bewilderment",4
"10423","bewilderments",4
"10424","bewilders",3
"10425","bewinged",2
"10426","bewitch",2
"10427","bewitched",2
"10428","bewitches",3
"10429","bewitching",3
"10430","beworm",2
"10431","bewormed",2
"10432","beworming",3
"10433","beworms",2
"10434","beworried",2
"10435","beworries",3
"10436","beworry",3
"10437","beworrying",4
"10438","bewrap",2
"10439","bewrapped",2
"10440","bewrapping",3
"10441","bewraps",2
"10442","bewrapt",2
"10443","bewray",2
"10444","bewrayed",2
"10445","bewrayer",3
"10446","bewrayers",3
"10447","bewraying",3
"10448","bewrays",2
"10449","bey",1
"10450","beylic",2
"10451","beylics",2
"10452","beylik",2
"10453","beyliks",2
"10454","beyond",2
"10455","beyonds",2
"10456","beys",1
"10457","bezant",2
"10458","bezants",2
"10459","bezel",2
"10460","bezels",2
"10461","bezil",2
"10462","bezils",2
"10463","bezique",2
"10464","beziques",2
"10465","bezoar",2
"10466","bezoars",2
"10467","bezzant",2
"10468","bezzants",2
"10469","bhakta",2
"10470","bhaktas",2
"10471","bhakti",2
"10472","bhaktis",2
"10473","bhang",1
"10474","bhangs",1
"10475","bharat",2
"10476","bheestie",2
"10477","bheesties",2
"10478","bheesty",2
"10479","bhistie",2
"10480","bhisties",2
"10481","bhoot",1
"10482","bhoots",1
"10483","bhut",1
"10484","bhutan",2
"10485","bhuts",1
"10486","bi",1
"10487","biacetyl",4
"10488","biacetyls",4
"10489","bialy",2
"10490","bialys",2
"10491","bianca",2
"10492","bianka",3
"10493","biannual",4
"10494","biannually",5
"10495","bias",2
"10496","biased",2
"10497","biasedly",3
"10498","biases",3
"10499","biasing",3
"10500","biasness",3
"10501","biasnesses",4
"10502","biassed",2
"10503","biasses",3
"10504","biassing",3
"10505","biathlon",3
"10506","biathlons",3
"10507","biaxal",3
"10508","biaxial",4
"10509","bib",1
"10510","bibasic",3
"10511","bibasilar",4
"10512","bibb",1
"10513","bibbed",1
"10514","bibber",2
"10515","bibberies",3
"10516","bibbers",2
"10517","bibbery",3
"10518","bibbing",2
"10519","bibbs",1
"10520","bibcock",2
"10521","bibcocks",2
"10522","bibelot",3
"10523","bibelots",3
"10524","bibi",2
"10525","bible",2
"10526","bibles",2
"10527","bibless",2
"10528","biblical",3
"10529","biblike",2
"10530","bibliographer",5
"10531","bibliographers",5
"10532","bibliographic",5
"10533","bibliographical",6
"10534","bibliographies",5
"10535","bibliography",5
"10536","bibliophile",4
"10537","bibs",1
"10538","bibulous",3
"10539","bicameral",4
"10540","bicarb",2
"10541","bicarbonate",4
"10542","bicarbonates",4
"10543","bicarbs",2
"10544","bice",1
"10545","bicentennial",5
"10546","bicentennials",5
"10547","biceps",2
"10548","bicepses",3
"10549","bices",2
"10550","bichloride",3
"10551","bichrome",2
"10552","bicker",2
"10553","bickered",2
"10554","bickerer",3
"10555","bickerers",3
"10556","bickering",3
"10557","bickers",2
"10558","bicolor",3
"10559","bicolored",3
"10560","bicolors",3
"10561","bicolour",3
"10562","bicolours",3
"10563","biconcave",3
"10564","biconcavities",5
"10565","biconcavity",5
"10566","biconvex",3
"10567","biconvexities",5
"10568","biconvexity",5
"10569","bicorn",2
"10570","bicorne",2
"10571","bicornes",2
"10572","bicron",2
"10573","bicrons",2
"10574","bicultural",4
"10575","bicuspid",3
"10576","bicuspids",3
"10577","bicycle",3
"10578","bicycled",3
"10579","bicycler",3
"10580","bicyclers",3
"10581","bicycles",3
"10582","bicyclic",3
"10583","bicycling",3
"10584","bid",1
"10585","bidarka",3
"10586","bidarkas",3
"10587","bidarkee",3
"10588","bidarkees",3
"10589","biddable",3
"10590","biddably",3
"10591","bidden",2
"10592","bidder",2
"10593","bidders",2
"10594","biddies",2
"10595","bidding",2
"10596","biddings",2
"10597","biddy",2
"10598","bide",1
"10599","bided",2
"10600","bidental",3
"10601","bider",2
"10602","biders",2
"10603","bides",2
"10604","bidet",2
"10605","bidets",2
"10606","bidget",1
"10607","biding",2
"10608","bidirectional",5
"10609","bids",1
"10610","bield",1
"10611","bielded",2
"10612","bielding",2
"10613","bields",1
"10614","biennia",4
"10615","biennial",4
"10616","biennially",5
"10617","biennials",4
"10618","biennium",4
"10619","bienniums",4
"10620","bier",1
"10621","biers",1
"10622","bifacial",3
"10623","biff",1
"10624","biffed",1
"10625","biffies",2
"10626","biffin",2
"10627","biffing",2
"10628","biffins",2
"10629","biffs",1
"10630","biffy",2
"10631","bifid",2
"10632","bifidities",4
"10633","bifidity",4
"10634","bifidly",3
"10635","bifilar",3
"10636","biflex",2
"10637","bifocal",3
"10638","bifocals",3
"10639","bifold",2
"10640","biforate",3
"10641","biforked",2
"10642","biform",2
"10643","biformed",2
"10644","bifunctional",4
"10645","bifurcate",3
"10646","bifurcation",4
"10647","big",1
"10648","bigamies",3
"10649","bigamist",3
"10650","bigamists",3
"10651","bigamous",3
"10652","bigamy",3
"10653","bigaroon",3
"10654","bigaroons",3
"10655","bigeminies",4
"10656","bigeminy",4
"10657","bigeye",2
"10658","bigeyes",2
"10659","bigger",2
"10660","biggest",2
"10661","biggety",3
"10662","biggie",2
"10663","biggies",2
"10664","biggin",2
"10665","bigging",2
"10666","biggings",2
"10667","biggins",2
"10668","biggish",2
"10669","biggity",3
"10670","bighead",2
"10671","bigheads",2
"10672","bighorn",2
"10673","bighorns",2
"10674","bight",1
"10675","bighted",2
"10676","bighting",2
"10677","bights",1
"10678","bigly",2
"10679","bigmouth",2
"10680","bigmouths",2
"10681","bigness",2
"10682","bignesses",3
"10683","bignonia",4
"10684","bignonias",4
"10685","bigot",2
"10686","bigoted",3
"10687","bigotries",3
"10688","bigotry",3
"10689","bigots",2
"10690","bigwig",2
"10691","bigwigs",2
"10692","bihourly",3
"10693","bijou",2
"10694","bijous",2
"10695","bijoux",2
"10696","bijugate",3
"10697","bijugous",3
"10698","bike",1
"10699","biked",2
"10700","biker",2
"10701","bikers",2
"10702","bikes",1
"10703","bikeway",3
"10704","bikeways",3
"10705","biking",2
"10706","bikini",3
"10707","bikinied",3
"10708","bikinis",3
"10709","bilabial",4
"10710","bilabials",4
"10711","bilander",3
"10712","bilanders",3
"10713","bilateral",4
"10714","bilaterally",5
"10715","bilberries",3
"10716","bilberry",3
"10717","bilbo",2
"10718","bilboa",2
"10719","bilboas",2
"10720","bilboes",2
"10721","bilbos",2
"10722","bile",1
"10723","biles",1
"10724","bilge",1
"10725","bilged",2
"10726","bilges",2
"10727","bilgier",3
"10728","bilgiest",3
"10729","bilging",2
"10730","bilgy",2
"10731","biliary",4
"10732","bilinear",4
"10733","bilingual",3
"10734","bilious",3
"10735","biliousness",3
"10736","biliousnesses",5
"10737","bilirubin",4
"10738","bilk",1
"10739","bilked",1
"10740","bilker",2
"10741","bilkers",2
"10742","bilking",2
"10743","bilks",1
"10744","bill",1
"10745","billable",3
"10746","billboard",2
"10747","billboards",2
"10748","billbug",2
"10749","billbugs",2
"10750","billed",1
"10751","biller",2
"10752","billers",2
"10753","billet",2
"10754","billeted",3
"10755","billeter",3
"10756","billeters",3
"10757","billeting",3
"10758","billets",2
"10759","billfish",2
"10760","billfishes",3
"10761","billfold",2
"10762","billfolds",2
"10763","billhead",2
"10764","billheads",2
"10765","billhook",2
"10766","billhooks",2
"10767","billi",2
"10768","billiard",2
"10769","billiards",2
"10770","billie",2
"10771","billies",2
"10772","billing",2
"10773","billings",2
"10774","billingsgate",3
"10775","billion",2
"10776","billionaires",3
"10777","billions",2
"10778","billionth",2
"10779","billionths",2
"10780","billon",2
"10781","billons",2
"10782","billow",2
"10783","billowed",2
"10784","billowier",4
"10785","billowiest",4
"10786","billowing",3
"10787","billows",2
"10788","billowy",3
"10789","bills",1
"10790","billy",2
"10791","billycan",3
"10792","billycans",3
"10793","billye",2
"10794","bilobate",3
"10795","bilobed",2
"10796","bilsted",2
"10797","bilsteds",2
"10798","biltong",2
"10799","biltongs",2
"10800","bima",2
"10801","bimah",2
"10802","bimahs",2
"10803","bimanous",3
"10804","bimanual",4
"10805","bimas",2
"10806","bimensal",3
"10807","bimester",3
"10808","bimesters",3
"10809","bimetal",3
"10810","bimetallic",4
"10811","bimetallism",4
"10812","bimetals",3
"10813","bimethyl",3
"10814","bimethyls",3
"10815","bimodal",3
"10816","bin",1
"10817","binal",2
"10818","binaries",3
"10819","binary",3
"10820","binate",2
"10821","binately",3
"10822","binational",4
"10823","binationalism",6
"10824","binationalisms",6
"10825","binaural",3
"10826","bind",1
"10827","bindable",3
"10828","binder",2
"10829","binderies",3
"10830","binders",2
"10831","bindery",3
"10832","binding",2
"10833","bindings",2
"10834","bindle",2
"10835","bindles",2
"10836","binds",1
"10837","bindweed",2
"10838","bindweeds",2
"10839","bine",1
"10840","bines",2
"10841","bing",1
"10842","binge",1
"10843","binges",2
"10844","bingo",2
"10845","bingos",2
"10846","binit",2
"10847","binits",2
"10848","binky",2
"10849","binnacle",3
"10850","binnacles",3
"10851","binned",2
"10852","binni",2
"10853","binnie",2
"10854","binning",2
"10855","binny",2
"10856","binocle",3
"10857","binocles",3
"10858","binocular",4
"10859","binocularly",5
"10860","binoculars",4
"10861","binomial",4
"10862","binomials",4
"10863","bins",1
"10864","bint",1
"10865","bints",1
"10866","bio",1
"10867","bioassay",4
"10868","bioassayed",4
"10869","bioassaying",5
"10870","bioassays",4
"10871","biochemical",5
"10872","biochemicals",5
"10873","biochemist",4
"10874","biochemistries",5
"10875","biochemistry",5
"10876","biochemists",4
"10877","biocidal",4
"10878","biocide",3
"10879","biocides",3
"10880","bioclean",3
"10881","biocycle",4
"10882","biocycles",4
"10883","biodegradabilities",8
"10884","biodegradability",8
"10885","biodegradable",6
"10886","biodegradation",5
"10887","biodegradations",5
"10888","biodegrade",3
"10889","biodegraded",5
"10890","biodegrades",4
"10891","biodegrading",5
"10892","biogen",3
"10893","biogenic",4
"10894","biogenies",4
"10895","biogens",3
"10896","biogeny",4
"10897","biographer",4
"10898","biographers",4
"10899","biographic",4
"10900","biographical",5
"10901","biographies",4
"10902","biography",4
"10903","bioherm",3
"10904","bioherms",3
"10905","biologic",4
"10906","biological",5
"10907","biologics",4
"10908","biologies",4
"10909","biologist",4
"10910","biologists",4
"10911","biology",4
"10912","biolyses",4
"10913","biolysis",4
"10914","biolytic",4
"10915","biomass",3
"10916","biomasses",4
"10917","biome",2
"10918","biomedical",5
"10919","biomes",2
"10920","biometries",4
"10921","biometry",4
"10922","bionic",3
"10923","bionics",3
"10924","bionomic",4
"10925","bionomies",3
"10926","bionomy",3
"10927","biont",1
"10928","biontic",2
"10929","bionts",1
"10930","biophysical",5
"10931","biophysicist",5
"10932","biophysicists",5
"10933","biophysics",4
"10934","bioplasm",3
"10935","bioplasms",4
"10936","biopsic",3
"10937","biopsies",3
"10938","biopsy",3
"10939","bioptic",3
"10940","bios",2
"10941","bioscope",3
"10942","bioscopes",3
"10943","bioscopies",4
"10944","bioscopy",4
"10945","biota",3
"10946","biotas",3
"10947","biotic",3
"10948","biotical",4
"10949","biotics",3
"10950","biotin",3
"10951","biotins",3
"10952","biotite",3
"10953","biotites",3
"10954","biotitic",4
"10955","biotope",3
"10956","biotopes",3
"10957","biotron",3
"10958","biotrons",3
"10959","biotype",3
"10960","biotypes",3
"10961","biotypic",4
"10962","biovular",4
"10963","bip",3
"10964","bipack",2
"10965","bipacks",2
"10966","biparental",3
"10967","biparous",3
"10968","biparted",3
"10969","bipartisan",4
"10970","biparty",3
"10971","biped",2
"10972","bipedal",3
"10973","bipeds",2
"10974","biphenyl",3
"10975","biphenyls",3
"10976","biplane",2
"10977","biplanes",2
"10978","bipod",2
"10979","bipods",2
"10980","bipolar",3
"10981","biracial",3
"10982","biracially",4
"10983","biradial",4
"10984","biramose",3
"10985","biramous",3
"10986","birch",1
"10987","birched",1
"10988","birchen",2
"10989","birches",2
"10990","birching",2
"10991","bird",1
"10992","birdbath",2
"10993","birdbaths",2
"10994","birdbrained",2
"10995","birdcage",2
"10996","birdcages",2
"10997","birdcall",2
"10998","birdcalls",2
"10999","birded",2
"11000","birder",2
"11001","birders",2
"11002","birdfarm",2
"11003","birdfarms",2
"11004","birdhouse",2
"11005","birdhouses",3
"11006","birdie",2
"11007","birdied",2
"11008","birdieing",3
"11009","birdies",2
"11010","birding",2
"11011","birdlike",2
"11012","birdlime",2
"11013","birdlimed",2
"11014","birdlimes",2
"11015","birdliming",3
"11016","birdman",2
"11017","birdmen",2
"11018","birds",1
"11019","birdseed",2
"11020","birdseeds",2
"11021","birdseye",2
"11022","birdseyes",2
"11023","bireme",2
"11024","biremes",2
"11025","biretta",3
"11026","birettas",3
"11027","birgit",2
"11028","birgitta",3
"11029","birk",1
"11030","birkie",2
"11031","birkies",2
"11032","birks",1
"11033","birl",1
"11034","birle",1
"11035","birled",1
"11036","birler",2
"11037","birlers",2
"11038","birles",1
"11039","birling",2
"11040","birlings",2
"11041","birls",1
"11042","birr",1
"11043","birred",1
"11044","birretta",3
"11045","birrettas",3
"11046","birring",2
"11047","birrs",1
"11048","birse",1
"11049","birses",2
"11050","birth",1
"11051","birthdate",1
"11052","birthdates",2
"11053","birthday",2
"11054","birthdays",2
"11055","birthed",1
"11056","birthing",2
"11057","birthplace",2
"11058","birthplaces",2
"11059","birthrate",2
"11060","birthrates",2
"11061","births",1
"11062","bis",1
"11063","biscuit",2
"11064","biscuits",2
"11065","bise",1
"11066","bisect",2
"11067","bisected",2
"11068","bisecting",3
"11069","bisection",3
"11070","bisections",3
"11071","bisector",3
"11072","bisectors",3
"11073","bisects",2
"11074","bises",2
"11075","bisexual",4
"11076","bisexuals",4
"11077","bishop",2
"11078","bishoped",2
"11079","bishoping",3
"11080","bishops",2
"11081","bisk",1
"11082","bisks",1
"11083","bismuth",2
"11084","bismuths",3
"11085","bisnaga",3
"11086","bisnagas",3
"11087","bison",2
"11088","bisons",2
"11089","bisque",1
"11090","bisques",2
"11091","bissau",2
"11092","bistate",2
"11093","bister",2
"11094","bistered",2
"11095","bisters",2
"11096","bistort",2
"11097","bistorts",2
"11098","bistouries",3
"11099","bistoury",3
"11100","bistre",2
"11101","bistred",2
"11102","bistres",1
"11103","bistro",2
"11104","bistroic",2
"11105","bistros",2
"11106","bit",1
"11107","bitable",3
"11108","bitch",1
"11109","bitched",1
"11110","bitcheries",3
"11111","bitchery",3
"11112","bitches",2
"11113","bitchier",3
"11114","bitchiest",3
"11115","bitchily",3
"11116","bitching",2
